0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,9
0,11
0,12
0,15
0,18
0,23
0,29
0,34
0,38
0,43
0,47
0,53
0,59
0,69
0,77
0,85
0,93
0,99
0,103
0,108
0,115
0,121
0,127
0,133
0,138
0,147
0,155
0,163
0,175
0,183
0,192
0,199
0,204
0,211
0,217
0,229
0,237
0,243
0,249
0,254
0,264
0,272
0,281
0,291
0,297
0,301
0,303
0,306
0,313
0,319
0,325
0,333
0,339
0,346
0,350
0,357
0,364
0,375
0,385
0,389
0,394
0,399
0,404
0,409
0,413
0,416
0,418
0,423
0,429
0,436
0,445
0,450
0,454
0,455
0,457
0,463
0,471
0,481
0,485
0,489
0,490
0,492
0,495
0,498
0,505
0,510
0,511
0,513
0,515
0,517
0,519
0,523
0,527
0,530
0,533
0,539
0,544
0,548
0,551
0,553
0,554
0,555
0,556
0,557
0,557
